gt_uid,annotation_uid,image_id,fold,source_group,coarse,class_name,category_id,gt_bbox_xyxy,gt_short_edge,size_bin,m3_proposal_uid,m3_score,m3_bbox_xyxy,iou
ann_f5533cf80630,ann_f5533cf80630,1413,2,mar20-airport-proxy-015,aircraft,aircraft,23,"[44.0, 755.0, 118.0, 800.0]",45.0,small,m3-f2-i1413-p137415,0.2391,"[36.4, 751.61, 117.8, 799.95]",0.8404
ann_63ff3684fdec,ann_63ff3684fdec,3770,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[381.0, 123.0, 477.0, 214.0]",91.0,small,m3-f0-i3770-p361810,0.2374,"[383.35, 121.24, 479.93, 214.5]",0.9242
ann_1e6861b25d00,ann_1e6861b25d00,1802,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[346.0, 407.0, 401.0, 464.0]",55.0,small,m3-f0-i1802-p177019,0.233,"[345.02, 404.35, 409.67, 469.09]",0.749
ann_553a157ee537,ann_553a157ee537,1605,0,mar20-airport-proxy-022,aircraft,aircraft,4,"[113.0, 100.0, 209.0, 219.0]",96.0,small,m3-f0-i1605-p157511,0.2325,"[104.83, 96.73, 210.79, 221.24]",0.8659
ann_80ed192d0fcd,ann_80ed192d0fcd,1651,2,mar20-airport-proxy-021,aircraft,aircraft,20,"[496.0, 468.0, 613.0, 574.0]",106.0,medium,m3-f2-i1651-p162906,0.2319,"[494.58, 465.28, 615.58, 575.34]",0.9313
ann_c4c12f95bc84,ann_c4c12f95bc84,2089,2,mar20-airport-proxy-015,aircraft,aircraft,22,"[52.0, 176.0, 132.0, 249.0]",73.0,small,m3-f2-i2089-p203110,0.2307,"[47.34, 168.04, 139.77, 248.75]",0.7781
ann_d570f465e9fb,ann_d570f465e9fb,1376,0,mar20-airport-proxy-026,aircraft,aircraft,4,"[358.0, 481.0, 439.0, 590.0]",81.0,small,m3-f0-i1376-p135007,0.2233,"[355.35, 479.64, 443.09, 589.89]",0.9109
ann_ed825465d2e5,ann_ed825465d2e5,3744,1,mar20-airport-proxy-016,aircraft,aircraft,15,"[560.0, 558.0, 605.0, 604.0]",45.0,small,m3-f1-i3744-p409213,0.222,"[561.12, 560.19, 605.29, 605.43]",0.8958
ann_e13a92976986,ann_e13a92976986,3706,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[489.0, 681.0, 575.0, 770.0]",86.0,small,m3-f0-i3706-p346509,0.2218,"[488.99, 683.23, 575.85, 771.46]",0.9499
ann_058ffdf70a45,ann_058ffdf70a45,1802,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[345.0, 327.0, 399.0, 386.0]",54.0,small,m3-f0-i1802-p177020,0.2198,"[343.12, 324.46, 414.7, 390.38]",0.6752
ann_0846cfa1def3,ann_0846cfa1def3,3803,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[532.0, 118.0, 624.0, 211.0]",92.0,small,m3-f0-i3803-p369609,0.2189,"[532.54, 115.99, 623.71, 211.94]",0.9607
ann_681b2ea9a227,ann_681b2ea9a227,1802,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[340.0, 61.0, 394.0, 119.0]",54.0,small,m3-f0-i1802-p177021,0.2168,"[338.92, 61.6, 398.19, 123.27]",0.8405
ann_42029015e020,ann_42029015e020,4265,1,mar20-airport-proxy-042,aircraft,aircraft,22,"[505.0, 300.0, 622.0, 409.0]",109.0,medium,m3-f1-i4265-p465009,0.214,"[503.12, 298.83, 621.09, 410.55]",0.953
ann_2515b2b501a1,ann_2515b2b501a1,2012,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[440.0, 213.0, 560.0, 336.0]",120.0,medium,m3-f0-i2012-p194703,0.2123,"[436.85, 205.75, 561.77, 333.68]",0.8907
ann_2ae8698cb29a,ann_2ae8698cb29a,2089,2,mar20-airport-proxy-015,aircraft,aircraft,22,"[705.0, 432.0, 792.0, 505.0]",73.0,small,m3-f2-i2089-p203111,0.2111,"[700.81, 427.47, 792.16, 506.91]",0.8751
ann_65442fa54241,ann_65442fa54241,3760,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[448.0, 175.0, 555.0, 290.0]",107.0,medium,m3-f0-i3760-p359117,0.2098,"[447.31, 177.34, 556.59, 286.33]",0.929
ann_4ee17496b7be,ann_4ee17496b7be,3953,1,mar20-airport-proxy-017,aircraft,aircraft,17,"[1003.0, 235.0, 1077.0, 309.0]",74.0,small,m3-f1-i3953-p418815,0.2086,"[994.58, 231.24, 1078.04, 310.49]",0.8279
ann_c23ec5a6e76b,ann_c23ec5a6e76b,1706,0,mar20-airport-proxy-022,aircraft,aircraft,4,"[569.0, 521.0, 670.0, 659.0]",101.0,medium,m3-f0-i1706-p168016,0.2081,"[569.58, 521.19, 672.61, 661.62]",0.95
ann_8e5406afe206,ann_8e5406afe206,1445,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[1.0, 418.0, 80.0, 498.0]",79.0,small,m3-f0-i1445-p142210,0.2075,"[0.05, 417.46, 80.18, 499.73]",0.9587
ann_1b6b8511932c,ann_1b6b8511932c,3889,0,mar20-airport-proxy-018,aircraft,aircraft,23,"[216.0, 553.0, 248.0, 567.0]",14.0,tiny,m3-f0-i3889-p385219,0.2064,"[214.24, 550.44, 245.04, 565.67]",0.6699
ann_88dfd9e4f00e,ann_88dfd9e4f00e,3724,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[405.0, 232.0, 478.0, 307.0]",73.0,small,m3-f0-i3724-p350120,0.2063,"[405.18, 232.06, 479.2, 324.19]",0.7982
ann_4de10d4ad619,ann_4de10d4ad619,3949,1,mar20-airport-proxy-017,aircraft,aircraft,17,"[485.0, 151.0, 545.0, 215.0]",60.0,small,m3-f1-i3949-p417910,0.2042,"[477.99, 148.58, 545.66, 216.23]",0.8388
ann_dda17b9a421a,ann_dda17b9a421a,1681,0,mar20-airport-proxy-041,aircraft,aircraft,15,"[279.0, 524.0, 413.0, 660.0]",134.0,medium,m3-f0-i1681-p165013,0.2037,"[286.96, 518.31, 413.82, 661.38]",0.8913
ann_c4c68610913d,ann_c4c68610913d,3760,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[205.0, 553.0, 319.0, 677.0]",114.0,medium,m3-f0-i3760-p359118,0.2018,"[207.37, 554.54, 318.02, 672.02]",0.9195
ann_a1d26d319584,ann_a1d26d319584,2677,2,mar20-airport-proxy-015,aircraft,aircraft,23,"[152.0, 396.0, 255.0, 478.0]",82.0,small,m3-f2-i2677-p262218,0.1996,"[142.63, 396.36, 256.98, 480.98]",0.8656
ann_6ffc02df63db,ann_6ffc02df63db,3811,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[534.0, 137.0, 600.0, 206.0]",66.0,small,m3-f0-i3811-p371411,0.1991,"[534.45, 138.4, 600.71, 204.57]",0.9427
ann_4d07310c620c,ann_4d07310c620c,1964,2,mar20-airport-proxy-015,aircraft,aircraft,23,"[608.0, 588.0, 698.0, 702.0]",90.0,small,m3-f2-i1964-p192908,0.199,"[606.27, 587.16, 703.1, 708.15]",0.8758
ann_144aeffee825,ann_144aeffee825,4202,2,mar20-airport-proxy-023,aircraft,aircraft,14,"[515.0, 510.0, 596.0, 593.0]",81.0,small,m3-f2-i4202-p379506,0.1962,"[521.0, 519.68, 594.63, 591.26]",0.784
ann_56cdc4939d7e,ann_56cdc4939d7e,2925,2,mar20-airport-proxy-051,aircraft,aircraft,19,"[481.0, 347.0, 553.0, 451.0]",72.0,small,m3-f2-i2925-p280535,0.1923,"[471.78, 345.7, 557.13, 450.78]",0.8317
ann_9d2a4c14ad17,ann_9d2a4c14ad17,3741,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[134.0, 529.0, 249.0, 638.0]",109.0,medium,m3-f0-i3741-p354314,0.1876,"[132.86, 521.29, 247.02, 639.65]",0.8974
ann_1ccf59702190,ann_1ccf59702190,4116,1,mar20-airport-proxy-012,aircraft,aircraft,18,"[312.0, 207.0, 365.0, 285.0]",53.0,small,m3-f1-i4116-p452113,0.1869,"[302.49, 214.32, 370.94, 283.21]",0.7024
ann_a870cb57d722,ann_a870cb57d722,2721,2,mar20-airport-proxy-013,aircraft,aircraft,18,"[704.0, 184.0, 783.0, 271.0]",79.0,small,m3-f2-i2721-p267022,0.1855,"[699.17, 181.15, 786.77, 268.46]",0.8501
ann_a83e4082eb68,ann_a83e4082eb68,3949,1,mar20-airport-proxy-017,aircraft,aircraft,17,"[352.0, 331.0, 411.0, 396.0]",59.0,small,m3-f1-i3949-p417912,0.1838,"[345.82, 329.41, 412.54, 398.41]",0.8331
ann_dd1e22ca154c,ann_dd1e22ca154c,3725,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[24.0, 21.0, 88.0, 82.0]",61.0,small,m3-f0-i3725-p350410,0.1794,"[21.07, 17.97, 86.65, 82.71]",0.8829
ann_405bdb45e1fb,ann_405bdb45e1fb,3809,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[680.0, 329.0, 747.0, 397.0]",67.0,small,m3-f0-i3809-p371129,0.178,"[681.01, 327.49, 749.46, 395.95]",0.9158
ann_95786cc90b89,ann_95786cc90b89,3780,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[85.0, 522.0, 176.0, 618.0]",91.0,small,m3-f0-i3780-p364213,0.1775,"[82.03, 522.36, 176.56, 619.04]",0.9488
ann_958e50fa4c9e,ann_958e50fa4c9e,2286,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[22.0, 343.0, 191.0, 507.0]",164.0,medium,m3-f0-i2286-p219607,0.1755,"[11.38, 335.64, 194.87, 535.45]",0.756
ann_71dc4d61d49d,ann_71dc4d61d49d,3589,1,mar20-airport-proxy-016,aircraft,aircraft,15,"[297.0, 189.0, 350.0, 236.0]",47.0,small,m3-f1-i3589-p392112,0.1753,"[301.95, 190.17, 351.17, 234.83]",0.8436
ann_8f6cf107a3b7,ann_8f6cf107a3b7,1736,2,mar20-airport-proxy-051,aircraft,aircraft,16,"[432.0, 175.0, 563.0, 361.0]",131.0,medium,m3-f2-i1736-p170733,0.1747,"[430.37, 174.02, 562.6, 357.23]",0.9599
ann_ce372f32f369,ann_ce372f32f369,3724,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[628.0, 95.0, 700.0, 170.0]",72.0,small,m3-f0-i3724-p350122,0.1727,"[628.42, 96.9, 703.61, 181.23]",0.804
ann_436b9a1996c3,ann_436b9a1996c3,3774,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[636.0, 283.0, 777.0, 412.0]",129.0,medium,m3-f0-i3774-p362722,0.1718,"[636.91, 280.32, 775.59, 412.65]",0.9592
ann_d001b9ef409c,ann_d001b9ef409c,2261,2,mar20-airport-proxy-023,aircraft,aircraft,14,"[554.0, 188.0, 665.0, 295.0]",107.0,medium,m3-f2-i2261-p220208,0.1685,"[558.89, 189.45, 663.77, 288.67]",0.8762
ann_ef4028c2016d,ann_ef4028c2016d,2012,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[550.0, 112.0, 663.0, 234.0]",113.0,medium,m3-f0-i2012-p194704,0.1677,"[547.1, 109.85, 662.5, 229.68]",0.921
ann_830f6cb241e6,ann_830f6cb241e6,1725,1,mar20-airport-proxy-014,aircraft,aircraft,22,"[246.0, 500.0, 317.0, 556.0]",56.0,small,m3-f1-i1725-p177906,0.1663,"[246.24, 501.26, 317.65, 556.47]",0.9574
ann_813f9ed1b60f,ann_813f9ed1b60f,3809,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[598.0, 620.0, 667.0, 693.0]",69.0,small,m3-f0-i3809-p371130,0.1653,"[597.39, 620.04, 666.67, 689.33]",0.9368
ann_2624e00dca2c,ann_2624e00dca2c,3953,1,mar20-airport-proxy-017,aircraft,aircraft,17,"[912.0, 165.0, 988.0, 245.0]",76.0,small,m3-f1-i3953-p418817,0.1649,"[904.53, 161.12, 988.6, 242.8]",0.8406
ann_fabe92abeb1f,ann_fabe92abeb1f,3755,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[406.0, 592.0, 489.0, 671.0]",79.0,small,m3-f0-i3755-p357919,0.1644,"[410.64, 594.07, 490.92, 671.56]",0.8931
ann_3c7667f0fb42,ann_3c7667f0fb42,3815,0,mar20-airport-proxy-018,aircraft,aircraft,15,"[349.0, 132.0, 437.0, 199.0]",67.0,small,m3-f0-i3815-p372618,0.1637,"[351.71, 136.5, 427.98, 193.97]",0.7434
ann_eaa60d52f096,ann_eaa60d52f096,4349,1,mar20-airport-proxy-016,aircraft,aircraft,15,"[533.0, 545.0, 627.0, 635.0]",90.0,small,m3-f1-i4349-p473709,0.1633,"[538.06, 544.53, 626.0, 630.47]",0.8841
ann_92a223e4da6f,ann_92a223e4da6f,1802,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[349.0, 552.0, 403.0, 610.0]",54.0,small,m3-f0-i1802-p177024,0.1622,"[346.48, 548.44, 416.8, 614.84]",0.6708
ann_6737f0bd8e8b,ann_6737f0bd8e8b,2721,2,mar20-airport-proxy-013,aircraft,aircraft,18,"[296.0, 423.0, 387.0, 512.0]",89.0,small,m3-f2-i2721-p267027,0.1619,"[298.24, 429.83, 386.91, 515.48]",0.8666
ann_8844c7d64925,ann_8844c7d64925,3721,0,mar20-airport-proxy-022,aircraft,aircraft,4,"[218.0, 477.0, 274.0, 523.0]",46.0,small,m3-f0-i3721-p349517,0.1604,"[223.35, 480.1, 271.96, 524.58]",0.786
ann_3b9828c3ed6f,ann_3b9828c3ed6f,2969,1,mar20-airport-proxy-042,aircraft,aircraft,22,"[426.0, 193.0, 504.0, 293.0]",78.0,small,m3-f1-i2969-p324610,0.1604,"[425.98, 192.04, 502.93, 293.51]",0.9719
ann_1c657dba3704,ann_1c657dba3704,1961,2,mar20-airport-proxy-051,aircraft,aircraft,17,"[329.0, 601.0, 442.0, 715.0]",113.0,medium,m3-f2-i1961-p192643,0.1598,"[329.0, 597.31, 442.87, 715.97]",0.9534
ann_afb8e5621fc2,ann_afb8e5621fc2,3814,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[670.0, 228.0, 750.0, 303.0]",75.0,small,m3-f0-i3814-p372309,0.1559,"[672.58, 226.46, 749.29, 299.32]",0.8942
ann_62186a525e72,ann_62186a525e72,2007,2,mar20-airport-proxy-051,aircraft,aircraft,17,"[541.0, 446.0, 747.0, 624.0]",178.0,medium,m3-f2-i2007-p196833,0.1556,"[551.9, 452.69, 731.69, 627.0]",0.8278
ann_13249ea91a2e,ann_13249ea91a2e,3767,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[735.0, 46.0, 785.0, 94.0]",48.0,small,m3-f0-i3767-p361216,0.1555,"[737.01, 39.72, 787.99, 95.43]",0.7844
ann_c9c2970eea2f,ann_c9c2970eea2f,3689,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[164.0, 455.0, 211.0, 507.0]",47.0,small,m3-f0-i3689-p343811,0.155,"[162.26, 454.74, 210.6, 505.42]",0.9232
ann_7a764d885413,ann_7a764d885413,1487,2,mar20-airport-proxy-009,aircraft,aircraft,10,"[443.0, 425.0, 513.0, 501.0]",70.0,small,m3-f2-i1487-p144610,0.1531,"[443.05, 421.58, 515.9, 502.19]",0.9047
ann_5c52445b7510,ann_5c52445b7510,2677,2,mar20-airport-proxy-015,aircraft,aircraft,4,"[142.0, 586.0, 244.0, 661.0]",75.0,small,m3-f2-i2677-p262219,0.1515,"[142.09, 587.74, 244.04, 653.66]",0.8778
ann_06341cff1486,ann_06341cff1486,1961,2,mar20-airport-proxy-051,aircraft,aircraft,17,"[675.0, 593.0, 791.0, 720.0]",116.0,medium,m3-f2-i1961-p192645,0.1495,"[674.8, 599.02, 790.04, 718.16]",0.9289
ann_dc12edc3c108,ann_dc12edc3c108,1327,1,mar20-airport-proxy-049,aircraft,aircraft,16,"[525.0, 485.0, 594.0, 556.0]",69.0,small,m3-f1-i1327-p137407,0.1493,"[523.02, 477.47, 596.51, 556.91]",0.8392
ann_db6629f30d74,ann_db6629f30d74,3886,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[445.0, 265.0, 524.0, 341.0]",76.0,small,m3-f0-i3886-p384319,0.147,"[447.74, 267.2, 524.79, 343.87]",0.8957
ann_8c6626abedf5,ann_8c6626abedf5,3811,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[496.0, 225.0, 565.0, 292.0]",67.0,small,m3-f0-i3811-p371416,0.1462,"[496.73, 226.05, 562.65, 291.14]",0.9281
ann_9c2d6c3ab737,ann_9c2d6c3ab737,1616,1,mar20-airport-proxy-034,aircraft,aircraft,13,"[2.0, 2.0, 286.0, 315.0]",284.0,large,m3-f1-i1616-p167706,0.1448,"[0.0, 0.29, 296.68, 319.04]",0.94
ann_3bf1650cfce4,ann_3bf1650cfce4,1828,0,mar20-airport-proxy-032,aircraft,aircraft,19,"[568.0, 239.0, 780.0, 588.0]",212.0,medium,m3-f0-i1828-p179703,0.1445,"[551.56, 230.08, 789.84, 605.08]",0.828
ann_816fd17d84c5,ann_816fd17d84c5,2012,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[663.0, 12.0, 772.0, 128.0]",109.0,medium,m3-f0-i2012-p194707,0.1432,"[659.74, 12.78, 776.1, 130.0]",0.9152
ann_a307bc84947f,ann_a307bc84947f,1602,1,mar20-airport-proxy-057,aircraft,aircraft,19,"[70.0, 78.0, 162.0, 140.0]",62.0,small,m3-f1-i1602-p166812,0.1412,"[76.56, 80.64, 156.84, 135.77]",0.7758
ann_ead89abb0793,ann_ead89abb0793,2317,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[490.0, 287.0, 554.0, 353.0]",64.0,small,m3-f0-i2317-p222005,0.141,"[489.46, 285.7, 555.63, 351.74]",0.931
ann_48eced5a7647,ann_48eced5a7647,1961,2,mar20-airport-proxy-051,aircraft,aircraft,17,"[507.0, 672.0, 616.0, 794.0]",109.0,medium,m3-f2-i1961-p192647,0.1409,"[501.81, 675.59, 617.72, 799.41]",0.8754
ann_b2dbb89a6104,ann_b2dbb89a6104,3767,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[477.0, 348.0, 531.0, 398.0]",50.0,small,m3-f0-i3767-p361219,0.1406,"[480.15, 346.29, 530.0, 397.46]",0.8853
ann_9e1705751c48,ann_9e1705751c48,2286,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[564.0, 290.0, 736.0, 452.0]",162.0,medium,m3-f0-i2286-p219608,0.1387,"[557.71, 285.55, 739.16, 456.64]",0.8976
ann_c9b0eb17a733,ann_c9b0eb17a733,1802,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[343.0, 214.0, 397.0, 272.0]",54.0,small,m3-f0-i1802-p177025,0.1384,"[342.68, 212.26, 415.53, 275.63]",0.6783
ann_44a4beca972b,ann_44a4beca972b,3809,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[618.0, 548.0, 688.0, 617.0]",69.0,small,m3-f0-i3809-p371132,0.1373,"[617.94, 549.05, 686.74, 615.8]",0.9493
ann_f1059d0c064c,ann_f1059d0c064c,3891,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[72.0, 11.0, 189.0, 129.0]",117.0,medium,m3-f0-i3891-p385812,0.1372,"[71.78, 11.72, 188.57, 127.93]",0.9794
ann_b8ac0688779b,ann_b8ac0688779b,1835,1,mar20-airport-proxy-014,aircraft,aircraft,22,"[177.0, 472.0, 222.0, 527.0]",45.0,small,m3-f1-i1835-p191706,0.137,"[180.98, 472.22, 224.23, 529.61]",0.8294
ann_56a2a1e038ca,ann_56a2a1e038ca,1972,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[219.0, 208.0, 292.0, 276.0]",68.0,small,m3-f0-i1972-p190822,0.1362,"[219.24, 202.76, 293.26, 276.93]",0.8985
ann_c984c7114cb5,ann_c984c7114cb5,3375,1,mar20-airport-proxy-017,aircraft,aircraft,17,"[455.0, 388.0, 547.0, 478.0]",90.0,small,m3-f1-i3375-p371109,0.1343,"[451.54, 383.79, 546.9, 475.59]",0.8959
ann_c40be30e8a81,ann_c40be30e8a81,3431,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[46.0, 87.0, 212.0, 232.0]",145.0,medium,m3-f0-i3431-p319204,0.1331,"[42.14, 81.74, 211.77, 233.11]",0.9349
ann_2c05854b18b0,ann_2c05854b18b0,2544,2,mar20-airport-proxy-005,aircraft,aircraft,19,"[318.0, 228.0, 383.0, 277.0]",49.0,small,m3-f2-i2544-p247812,0.1328,"[323.46, 228.47, 378.49, 275.05]",0.8048
ann_5c93e3517c9e,ann_5c93e3517c9e,2313,1,mar20-airport-proxy-038,aircraft,aircraft,16,"[132.0, 153.0, 218.0, 257.0]",86.0,small,m3-f1-i2313-p247805,0.132,"[137.26, 155.3, 214.5, 254.08]",0.8531
ann_d44486625f13,ann_d44486625f13,3786,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[237.0, 720.0, 303.0, 795.0]",66.0,small,m3-f0-i3786-p365115,0.1311,"[235.74, 723.95, 303.32, 790.11]",0.8639
ann_18e7cbbaf079,ann_18e7cbbaf079,1805,2,mar20-airport-proxy-051,aircraft,aircraft,17,"[23.0, 188.0, 193.0, 339.0]",151.0,medium,m3-f2-i1805-p175834,0.13,"[23.44, 183.06, 194.53, 343.12]",0.9327
ann_5dd7da1e5fdf,ann_5dd7da1e5fdf,1382,0,mar20-airport-proxy-036,aircraft,aircraft,8,"[139.0, 141.0, 227.0, 207.0]",66.0,small,m3-f0-i1382-p135909,0.1298,"[134.01, 138.45, 228.88, 207.64]",0.8848
ann_a81d6289b6a7,ann_a81d6289b6a7,1411,0,mar20-airport-proxy-036,aircraft,aircraft,16,"[438.0, 235.0, 545.0, 306.0]",71.0,small,m3-f0-i1411-p139219,0.1294,"[442.09, 234.4, 545.41, 309.35]",0.9094
ann_d898f4a0e7af,ann_d898f4a0e7af,1802,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[350.0, 627.0, 405.0, 687.0]",55.0,small,m3-f0-i1802-p177027,0.1271,"[347.9, 626.59, 417.33, 689.82]",0.7516
ann_54952c1be27a,ann_54952c1be27a,3786,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[281.0, 652.0, 349.0, 722.0]",68.0,small,m3-f0-i3786-p365117,0.1262,"[280.27, 653.05, 347.85, 720.39]",0.936
ann_9357dff8d281,ann_9357dff8d281,3768,0,mar20-airport-proxy-018,aircraft,aircraft,23,"[299.0, 625.0, 344.0, 650.0]",25.0,tiny,m3-f0-i3768-p361533,0.1255,"[303.1, 623.73, 350.02, 652.05]",0.7143
ann_9e8c3914ccae,ann_9e8c3914ccae,1794,1,mar20-airport-proxy-014,aircraft,aircraft,22,"[206.0, 457.0, 265.0, 506.0]",49.0,small,m3-f1-i1794-p186602,0.1245,"[205.19, 459.15, 264.29, 501.79]",0.8496
ann_de88c617cc11,ann_de88c617cc11,3689,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[207.0, 418.0, 256.0, 466.0]",48.0,small,m3-f0-i3689-p343812,0.1232,"[207.59, 415.65, 256.47, 467.16]",0.9125
ann_60205b507182,ann_60205b507182,3774,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[324.0, 397.0, 464.0, 530.0]",133.0,medium,m3-f0-i3774-p362728,0.1227,"[324.12, 397.41, 462.6, 530.71]",0.9809
ann_f8acf8621729,ann_f8acf8621729,4079,1,mar20-airport-proxy-049,aircraft,aircraft,7,"[328.0, 590.0, 459.0, 703.0]",113.0,medium,m3-f1-i4079-p450614,0.1221,"[337.07, 586.38, 466.73, 702.63]",0.8507
ann_1b5dc8bb1c6c,ann_1b5dc8bb1c6c,4072,1,mar20-airport-proxy-049,aircraft,aircraft,14,"[427.0, 555.0, 499.0, 624.0]",69.0,small,m3-f1-i4072-p448815,0.1213,"[424.83, 552.51, 500.01, 622.1]",0.8999
ann_725e9a372967,ann_725e9a372967,1670,2,mar20-airport-proxy-023,aircraft,aircraft,14,"[493.0, 118.0, 589.0, 209.0]",91.0,small,m3-f2-i1670-p165608,0.1212,"[492.7, 119.43, 581.52, 206.15]",0.8761
ann_54a83c92a40c,ann_54a83c92a40c,2025,0,mar20-airport-proxy-026,aircraft,aircraft,4,"[149.0, 399.0, 238.0, 518.0]",89.0,small,m3-f0-i2025-p196508,0.1197,"[146.68, 397.66, 239.45, 531.25]",0.8545
ann_f51aeaaab350,ann_f51aeaaab350,1815,0,mar20-airport-proxy-036,aircraft,aircraft,8,"[333.0, 107.0, 416.0, 204.0]",83.0,small,m3-f0-i1815-p177915,0.1182,"[330.64, 108.54, 414.67, 199.07]",0.8946
ann_c9097278f746,ann_c9097278f746,3760,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[565.0, 82.0, 673.0, 186.0]",104.0,medium,m3-f0-i3760-p359127,0.1178,"[564.94, 84.62, 672.56, 189.01]",0.9431
ann_4faf0a0391b3,ann_4faf0a0391b3,2443,2,mar20-airport-proxy-051,aircraft,aircraft,7,"[16.0, 13.0, 425.0, 477.0]",409.0,large,m3-f2-i2443-p236120,0.1174,"[23.54, 12.5, 415.92, 478.12]",0.9562
ann_4cdc039cbfd4,ann_4cdc039cbfd4,3689,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[111.0, 495.0, 159.0, 547.0]",48.0,small,m3-f0-i3689-p343813,0.1172,"[111.44, 491.48, 159.85, 546.8]",0.909
ann_b022473cfc22,ann_b022473cfc22,3887,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[147.0, 535.0, 291.0, 675.0]",140.0,medium,m3-f0-i3887-p384615,0.116,"[150.28, 529.5, 288.39, 673.29]",0.9129
ann_e1245ecdb628,ann_e1245ecdb628,3734,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[408.0, 544.0, 498.0, 632.0]",88.0,small,m3-f0-i3734-p352508,0.1147,"[406.13, 543.82, 497.78, 629.61]",0.9493
ann_c6aa40535c0f,ann_c6aa40535c0f,1961,2,mar20-airport-proxy-051,aircraft,aircraft,17,"[214.0, 595.0, 327.0, 720.0]",113.0,medium,m3-f2-i1961-p192652,0.1122,"[212.74, 598.83, 326.32, 718.36]",0.9405
ann_f9814aa08312,ann_f9814aa08312,3760,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[668.0, 4.0, 777.0, 103.0]",99.0,medium,m3-f0-i3760-p359128,0.1122,"[667.82, 3.32, 773.58, 105.76]",0.9356
ann_64d7493ddb7f,ann_64d7493ddb7f,3541,2,mar20-airport-proxy-013,aircraft,aircraft,8,"[221.0, 595.0, 329.0, 678.0]",83.0,small,m3-f2-i3541-p344125,0.1105,"[218.16, 598.49, 328.71, 676.51]",0.915
ann_5a484719fc70,ann_5a484719fc70,1446,2,mar20-airport-proxy-013,aircraft,aircraft,18,"[332.0, 294.0, 415.0, 389.0]",83.0,small,m3-f2-i1446-p140720,0.1097,"[339.5, 296.34, 417.14, 394.29]",0.8237
ann_ebd7cbbab40b,ann_ebd7cbbab40b,1961,2,mar20-airport-proxy-051,aircraft,aircraft,17,"[96.0, 597.0, 210.0, 715.0]",114.0,medium,m3-f2-i1961-p192653,0.108,"[96.97, 596.09, 210.84, 717.19]",0.9593
ann_07da3d8fe8dd,ann_07da3d8fe8dd,3541,2,mar20-airport-proxy-013,aircraft,aircraft,8,"[250.0, 285.0, 366.0, 368.0]",83.0,small,m3-f2-i3541-p344126,0.108,"[250.2, 291.38, 361.13, 369.56]",0.8673
ann_edac5d36fc4f,ann_edac5d36fc4f,3811,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[429.0, 382.0, 495.0, 451.0]",66.0,small,m3-f0-i3811-p371417,0.1071,"[427.22, 383.67, 492.31, 451.49]",0.9059
